La meetike' leeti'e ma'ach u ts'i'iktik,	La meetike' leeti'e ma'ach u ts'i'iktik,	NOCHANGE
Eee... ti' ku weenelo'ob túuni', beeta'an le naj je'elo' ti' u weenel tu láakal máak máax ku je'elel bey tu k'ab	Eee... ti' ku weenelo'ob túuni', beeta'an le naj je'elo' ti' u weenel tu láakal máak máax ku je'elel bey tu k'ab	NOCHANGE
Je'elo' ti' leeti'o'ob túune' leete'ej te'ej ee... nukuch túuto'ob ku beetiko'ob beyo'	Je'elo' ti' leeti'o'ob túune' leete'ej te'ej ee... nukuch túuto'ob ku beetiko'ob beyo'	NOCHANGE
Chen ka tu yilo'ob bin u k'uchulo'ob ti' jump'éel áaktun tun beya' ku yikliko'ob jach beya'  ti' bin weekel u k'i'ik'el bin le	Chen ka tu yilo'ob bin u k'uchulo'ob ti' jump'éel áaktun tun beya' ku yikliko'ob jach beya'  ti' bin weekel u k'i'ik'el bin le	NOCHANGE
Tak u.. aja, le biix ku ya'ala'alo'.	Tak u.. aja, le biix ku ya'ala'alo'.	NOCHANGE
Jump'éel k'iinake' táakpajen ti' jump'éel tu'ux ku beenta'al cha'aj cháak	Jump'éel k'iinake' táakpajen ti' jump'éel tu'ux ku beenta'al cha'aj cháak	NOCHANGE
Yaan a máansik jump'éel esteen... kúuchil tu'ux ku ko'onol kaax, yaan a máasik le doominos piitsa	Yaan a máansik jump'éel esteen... kúuchil tu'ux ku ko'onol kaax, yaan a máasik le doominos piitsa	NOCHANGE
Ma'atáan in kaxtik bix ken in tsolil ti' leeti'e' ba'axten ma k'a'abéet u tsáaik u tuup leeti'i'.	Ma'atáan in kaxtik bix ken in tsolil ti' leeti'e' ba'axten ma k'a'abéet u tsáaik u tuup leeti'i'.	NOCHANGE
Ka'ana'an u taasik ya'abkach si', ku meentik le nuxi' jool te'ej yóok'ol	Ka'ana'an u taasik ya'abkach si', ku meentik le nuxi' jool te'ej yóok'ol	NOCHANGE
Le wóolistak, yaane'e ee.. bey	Le wóolistak, yaane'e ee.. bey	NOCHANGE
