Ti'al in bin tak	Ti'al in bin tak	NOCHANGE
Le de k'aab le ki'iwajo' ma', ma' páap u beenta'ali'.	Le de k'aab le ki'iwajo' ma', ma' páap u beenta'ali'.	NOCHANGE
Le beetike' ku ya'alale' ku beeta'al bey de  esten... de táamali'lo' wa to'obil waaj	Le beetike' ku ya'alale' ku beeta'al bey de  esten... de táamali'lo' wa to'obil waaj	NOCHANGE
Chan xnuuk túun bino' tu yilo'ob bin	Chan xnuuk túun bino' tu yilo'ob bin	NOCHANGE
Ka bin bini'.	Ka bin bini'.	NOCHANGE
Le chan xnuuko' ku ya'alik túun bine' -chan  xi'ipa k'a'abéet a jach tukultik máakal bejil ken a cha'e', tumeen jump'éel le bejo'	Le chan xnuuko' ku ya'alik túun bine' -chan  xi'ipa k'a'abéet a jach tukultik máakal bejil ken a cha'e', tumeen jump'éel le bejo'	NOCHANGE
Bey túuno' ku ki' ta'asali' le ee... e.e..	Bey túuno' ku ki' ta'asali' le ee... e.e..	NOCHANGE
Ku máan túun esten	Ku máan túun esten	NOCHANGE
Le je'elo' yaan yila' yéetel buka'aj	Le je'elo' yaan yila' yéetel buka'aj	NOCHANGE
Waaj,	Waaj,	NOCHANGE
Pues ma' ya'abi', chen ba'ale' wa ti'al u	Pues ma' ya'abi', chen ba'ale' wa ti'al u	NOCHANGE
Ka yanak u ja'ilxan u k'oolil  le jaaxo'	Ka yanak u ja'ilxan u k'oolil  le jaaxo'	NOCHANGE
Ti' ka pakto'ob wa ka kulakech a wil u jaanal,	Ti' ka pakto'ob wa ka kulakech a wil u jaanal,	NOCHANGE
Chen leti'.	Chen leti'.	NOCHANGE
Ya'abkach meyajo'obi' la'aj meentik je'el u páajtala a meentik séeba'ane'	Ya'abkach meyajo'obi' la'aj meentik je'el u páajtala a meentik séeba'ane'	NOCHANGE
U bisa'alo'ob tak ju may, ts'o'okle' ku k'uchlo'ob tak xja'asil	U bisa'alo'ob tak ju may, ts'o'okle' ku k'uchlo'ob tak xja'asil	NOCHANGE
Ku ya'alike'	Ku ya'alike'	NOCHANGE
Tu k'iinil bey ta'aytak u koolo'obo',  leeti'o'obe' ku k'áatiko'ob ti' le	Tu k'iinil bey ta'aytak u koolo'obo',  leeti'o'obe' ku k'áatiko'ob ti' le	NOCHANGE
U láak' jump'éel le bejo' , wa ka k'uchukech te'ej...	U láak' jump'éel le bejo' , wa ka k'uchukech te'ej...	NOCHANGE
Pues leeti' ku taal u cha'a'o'ob bin.	Pues leeti' ku taal u cha'a'o'ob bin.	NOCHANGE
Jump'éel de , de chan xa'an yéetel puuro che'il u paach	Jump'éel de , de chan xa'an yéetel puuro che'il u paach	NOCHANGE
De k'as áak'ab	De k'as áak'ab	NOCHANGE
E je'elo' ka bin u k'éexel, tumeen leeti'o'obe' tu taaso'ob u láak' tuukul ichil le máasewáal	E je'elo' ka bin u k'éexel, tumeen leeti'o'obe' tu taaso'ob u láak' tuukul ichil le máasewáal	NOCHANGE
Le píibil waajo' ti'al u beeta'ale'	Le píibil waajo' ti'al u beeta'ale'	NOCHANGE
Ts'o'okol túun beyo' ku ch'a'ake' ka pak'achtik le waaj yóok'ol le...	Ts'o'okol túun beyo' ku ch'a'ake' ka pak'achtik le waaj yóok'ol le...	NOCHANGE
In natsil tene' ma', jach chen tu chan p'íis, yóoks'al ki'ibok le juch'o' chen ba'al' ma' jach	In natsil tene' ma', jach chen tu chan p'íis, yóoks'al ki'ibok le juch'o' chen ba'al' ma' jach	NOCHANGE
Eee... tu'ux kun meyajtbil	Eee... tu'ux kun meyajtbil	NOCHANGE
Te'ej k'iin je'elo' láayli' xan  je'el u béeytal u ya'ala'al wa yaan u láak' u láak'o'ob , wa yaan máax bey u láak'kimeno'	Te'ej k'iin je'elo' láayli' xan  je'el u béeytal u ya'ala'al wa yaan u láak' u láak'o'ob , wa yaan máax bey u láak'kimeno'	NOCHANGE
Ichil le tuukulo' ku ya'ala'ale'  táan u	Ichil le tuukulo' ku ya'ala'ale'  táan u	NOCHANGE
Le je'elo' ma' ka'na'an u kaxta'al le sajkab tuunicho mi bix u ya'ala'alti'e'.eso	Le je'elo' ma' ka'na'an u kaxta'al le sajkab tuunicho mi bix u ya'ala'alti'e'.eso	NOCHANGE
Wa tumeen esten mix kanan u beeta'ali'	Wa tumeen esten mix kanan u beeta'ali'	NOCHANGE
Ka tu yilaj bin juntúul chan xnuuk	Ka tu yilaj bin juntúul chan xnuuk	NOCHANGE
E kuxa'anilo'on, yaniko'on, tumeen to'on jela'anktuukul	E kuxa'anilo'on, yaniko'on, tumeen to'on jela'anktuukul	NOCHANGE
Ma'atáan ktakik k iipilo'on,	Ma'atáan ktakik k iipilo'on,	NOCHANGE
U kis buuts'il u bin máake' , yaan jump'éel te'ej k'íiwiko'	U kis buuts'il u bin máake' , yaan jump'éel te'ej k'íiwiko'	NOCHANGE
Wa chen sak kib je'el u béeytal xan a ts'áaike'.	Wa chen sak kib je'el u béeytal xan a ts'áaike'.	NOCHANGE
Leeti' le ba'al ba'alo', wa leeti' le ba'al ba'alo', in woojel.	Leeti' le ba'al ba'alo', wa leeti' le ba'al ba'alo', in woojel.	NOCHANGE
U cha'am'ob bin che', u ch'amo'ob máaskab, tu láakal u ch'a'amo'ob,leeti'o'obe' taak u...	U cha'am'ob bin che', u ch'amo'ob máaskab, tu láakal u ch'a'amo'ob,leeti'o'obe' taak u...	NOCHANGE
Chen ba'ax túune' esteee... koomo ke u cha'a'maj u tsoone' kex táan u ts'onik le ba'alo' ma'atáan esten  u kíimil bin	Chen ba'ax túune' esteee... koomo ke u cha'a'maj u tsoone' kex táan u ts'onik le ba'alo' ma'atáan esten  u kíimil bin	NOCHANGE
U láak' kaajo'ob, bix, kóosumeel, san jervaasio, kankuun,	U láak' kaajo'ob, bix, kóosumeel, san jervaasio, kankuun,	NOCHANGE
