Le te'el biix túuno'	Le te'el biix túuno'	NOCHANGE
Kamion ti'al a bin tak xja'asilo'	Kamion ti'al a bin tak xja'asilo'	NOCHANGE
Le ba'al tun je'ela' tu'ux taali', tumeen úuch ka'ache' le nukuch le maayao'obo' wa le nukuch maako'obo'	Le ba'al tun je'ela' tu'ux taali', tumeen úuch ka'ache' le nukuch le maayao'obo' wa le nukuch maako'obo'	NOCHANGE
Yáanal le mayak che' tu'ux ts'o'ok u láaj ta'asal bey ba'ax ku bisik yóok'ol le	Yáanal le mayak che' tu'ux ts'o'ok u láaj ta'asal bey ba'ax ku bisik yóok'ol le	NOCHANGE
Yaan jump'éel láagunaj tu tséel a xno'oj	Yaan jump'éel láagunaj tu tséel a xno'oj	NOCHANGE
Wa chen waaj, esten.. eee...	Wa chen waaj, esten.. eee...	NOCHANGE
Ma' bey u beeta'ali'	Ma' bey u beeta'ali'	NOCHANGE
Ba'ale' leeti'o'obe' ma' tu cha'o'obi', tu... ma' tu cha'o'ob u pe'ets'li' tu ta'ako'ob u t'anko'ob, bey u ya'alik in noolo', tu ta'ako'ob u t'anko'ob,	Ba'ale' leeti'o'obe' ma' tu cha'o'obi', tu... ma' tu cha'o'ob u pe'ets'li' tu ta'ako'ob u t'anko'ob, bey u ya'alik in noolo', tu ta'ako'ob u t'anko'ob,	NOCHANGE
Pool wiinikil, bejla'ake' jach k'aj óolanile' polinkin	Pool wiinikil, bejla'ake' jach k'aj óolanile' polinkin	NOCHANGE
U xóoxot'al el kaaxo' bey u ts'áak, tumeen u yoojel máax ki' u yu'ubik	U xóoxot'al el kaaxo' bey u ts'áak, tumeen u yoojel máax ki' u yu'ubik	NOCHANGE
Ba'an ko'ob meentej wale'- ki bin.	Ba'an ko'ob meentej wale'- ki bin.	NOCHANGE
Yaan a máansik eeej...	Yaan a máansik eeej...	NOCHANGE
Jaaj, ti' túun u sutik le ba'alo'ob u jach senkech kuchmilo  ka túun bin káaj u jaantik maake'	Jaaj, ti' túun u sutik le ba'alo'ob u jach senkech kuchmilo  ka túun bin káaj u jaantik maake'	NOCHANGE
Te'el biix túuna'  pues ya ku kíinsa'al le kaaxo'obo' , je'el u béeytal  ku ts'áabal xan u bak'e'l k'ée'ene'	Te'el biix túuna'  pues ya ku kíinsa'al le kaaxo'obo' , je'el u béeytal  ku ts'áabal xan u bak'e'l k'ée'ene'	NOCHANGE
Le je'elo'  ee...  táaj yaan xan u muuk' ichil le... máasewáal kuxtalilo'	Le je'elo'  ee...  táaj yaan xan u muuk' ichil le... máasewáal kuxtalilo'	NOCHANGE
Hasta bey u láaj tu'up... u p'áatal bey chen, chen chúuke'	Hasta bey u láaj tu'up... u p'áatal bey chen, chen chúuke'	NOCHANGE
Chen ba'axe' le je'ela' le ti' le mejen paalalo' yaan a jóok'sik apartée	Chen ba'axe' le je'ela' le ti' le mejen paalalo' yaan a jóok'sik apartée	NOCHANGE
Chúumukle... u  waajil el píib ken a meento'	Chúumukle... u  waajil el píib ken a meento'	NOCHANGE
Ka bin , ka bin k'uchij, ka bin k'uchij.	Ka bin , ka bin k'uchij, ka bin k'uchij.	NOCHANGE
Ku ya'alik bine' - pero ba'an le ba'al je'ela'!, le nuxi' reeyo' ma' u yil le chiichi' yaan weya'?	Ku ya'alik bine' - pero ba'an le ba'al je'ela'!, le nuxi' reeyo' ma' u yil le chiichi' yaan weya'?	NOCHANGE
Ku beeta'al túun le píibil waajo'.	Ku beeta'al túun le píibil waajo'.	NOCHANGE
Ku jaantiko'ob le... ba'alo'ob ku ts'áabal ichil kex chen jun chan xéet' k'úum,	Ku jaantiko'ob le... ba'alo'ob ku ts'áabal ichil kex chen jun chan xéet' k'úum,	NOCHANGE
Píibil waaj ku bisiko'ob tumeen le je'elo' ma'atáan u	Píibil waaj ku bisiko'ob tumeen le je'elo' ma'atáan u	NOCHANGE
Ee.. yáanal le..le... le	Ee.. yáanal le..le... le	NOCHANGE
Jaan, ka jo'op' u ya'ako'ob bine', pues ba'an tun le ba'axa' kio'ob bin si le je'ela' este	Jaan, ka jo'op' u ya'ako'ob bine', pues ba'an tun le ba'axa' kio'ob bin si le je'ela' este	NOCHANGE
Le pixano'obo'	Le pixano'obo'	NOCHANGE
Ku ts'áabali', yéetel kaafe', u gaayetail	Ku ts'áabali', yéetel kaafe', u gaayetail	NOCHANGE
Chen de chan salam, chen	Chen de chan salam, chen	NOCHANGE
Tak túun tu láak' kíin túune' ku yiliko'ob wa k'áax ja' wa ma' k'áax ja' tia'l u yaantal le nalo'	Tak túun tu láak' kíin túune' ku yiliko'ob wa k'áax ja' wa ma' k'áax ja' tia'l u yaantal le nalo'	NOCHANGE
Ko'ox t'aan yok'sal le ku ya'ala'al valoores wa	Ko'ox t'aan yok'sal le ku ya'ala'al valoores wa	NOCHANGE
Te'ej k'iin je'elo' láayli' xan  je'el u béeytal u ya'ala'al wa yaan u láak' u láak'o'ob , wa yaan máax bey u láak'kimeno'	Te'ej k'iin je'elo' láayli' xan  je'el u béeytal u ya'ala'al wa yaan u láak' u láak'o'ob , wa yaan máax bey u láak'kimeno'	NOCHANGE
Juntúul paale' jach k'a'abéet u chíimpooltik	Juntúul paale' jach k'a'abéet u chíimpooltik	NOCHANGE
Pues ku ya'alike', pues estee...	Pues ku ya'alike', pues estee...	NOCHANGE
Ti' le chíikul je'ela'le beetike' jach...	Ti' le chíikul je'ela'le beetike' jach...	NOCHANGE
Yéetel tu láakal le ba'alo'ob bey ts'áaba'  de ke le paalo' yaan	Yéetel tu láakal le ba'alo'ob bey ts'áaba'  de ke le paalo' yaan	NOCHANGE
Yuum k'ujo'ob ku ch'íilpoolta'al deesde úuchej tak te'el k'iinilo'oba' k-ike' beyo', tu'uxak kajalkajile'	Yuum k'ujo'ob ku ch'íilpoolta'al deesde úuchej tak te'el k'iinilo'oba' k-ike' beyo', tu'uxak kajalkajile'	NOCHANGE
