Tsajik le k'uxub iyéetel  le máanteko' antes u láalik ichil le juuch'o'.	Tsajik le k'uxub iyéetel  le máanteko' antes u láalik ichil le juuch'o'.	NOCHANGE
Pues yoojel loob ti' wíinik wa kau sen jaantej beyo',	Pues yoojel loob ti' wíinik wa kau sen jaantej beyo',	NOCHANGE
Le ken a wil wel táan u jóok'ol u yóome' ka tupik yaanal ts'o'ok u liistoal beyo'.	Le ken a wil wel táan u jóok'ol u yóome' ka tupik yaanal ts'o'ok u liistoal beyo'.	NOCHANGE
Kux wa  ka sa'atakech , máax kun kanáantiklech?- ki bin ti'.	Kux wa  ka sa'atakech , máax kun kanáantiklech?- ki bin ti'.	NOCHANGE
U.. este u... píibil le waajo'.	U.. este u... píibil le waajo'.	NOCHANGE
Le chen k'uchuk u meesil,	Le chen k'uchuk u meesil,	NOCHANGE
Ustako'obo' ti'al u ts'áaj te'ej yóok'ol le meesao', ti'al xan u payalchi'ita'al	Ustako'obo' ti'al u ts'áaj te'ej yóok'ol le meesao', ti'al xan u payalchi'ita'al	NOCHANGE
Pero yaan bin juntúul máak bine', le kanáantik le reeyo',  le guaardiao',	Pero yaan bin juntúul máak bine', le kanáantik le reeyo',  le guaardiao',	NOCHANGE
Tumeen le ba'ax bin je'elo' tats' máan bin ku meeti u yóol le ts'oon ti' ma'atáan u kíinsa'al, de por si leeti'e'e ma' ts'áab ti' kíinsbili'	Tumeen le ba'ax bin je'elo' tats' máan bin ku meeti u yóol le ts'oon ti' ma'atáan u kíinsa'al, de por si leeti'e'e ma' ts'áab ti' kíinsbili'	NOCHANGE
Yóok'sal ma' xan uk'ul xani' pues	Yóok'sal ma' xan uk'ul xani' pues	NOCHANGE
Jaan, tumeen le ba'ax bin je'elo' tak yáanal k'áaxe' de porsi	Jaan, tumeen le ba'ax bin je'elo' tak yáanal k'áaxe' de porsi	NOCHANGE
Ts'o'okole' ku na'aksik nukuch tuunicho'obi', ku kanáantik xan ma'	Ts'o'okole' ku na'aksik nukuch tuunicho'obi', ku kanáantik xan ma'	NOCHANGE
Jump'éel dia, jump'éel k'iin beyo'	Jump'éel dia, jump'éel k'iin beyo'	NOCHANGE
Si le je'ela' in wa'ake' ma' chen k'aak'as ba'ali , ka bin ooko'ob bin  te'el ichilo'	Si le je'ela' in wa'ake' ma' chen k'aak'as ba'ali , ka bin ooko'ob bin  te'el ichilo'	NOCHANGE
Tumeen este bin ya'ab k'aak'as kuxtal tu meentaj bin yéetel xiibo'ob tumeen	Tumeen este bin ya'ab k'aak'as kuxtal tu meentaj bin yéetel xiibo'ob tumeen	NOCHANGE
U..u... yaan u raangos, bueeno... úuchili'	U..u... yaan u raangos, bueeno... úuchili'	NOCHANGE
Mejen waajo'ob kun ts'áabilo', tumeen yaan le xtúut nuuktako'obo' yaan le mejen chichantako'obo'	Mejen waajo'ob kun ts'áabilo', tumeen yaan le xtúut nuuktako'obo' yaan le mejen chichantako'obo'	NOCHANGE
Ken chokochajak le k'áak'o' , je'el a wu'uyk bix u bin u wáak'al le tuunicho' u meentik loob ti' wíinike.	Ken chokochajak le k'áak'o' , je'el a wu'uyk bix u bin u wáak'al le tuunicho' u meentik loob ti' wíinike.	NOCHANGE
