Pero yaan bin juntúul máak bine', le kanáantik le reeyo',  le guaardiao',	Pero yaan bin juntúul máak bine', le kanáantik le reeyo',  le guaardiao',	NOCHANGE
Tréesieentos, kuatrosieentos jump'éel.	Tréesieentos, kuatrosieentos jump'éel.	NOCHANGE
To'obil waaj ku beeta'ali', yáax chen de	To'obil waaj ku beeta'ali', yáax chen de	NOCHANGE
Le buka'aj k'a'abéet wa nojoch wa chichan	Le buka'aj k'a'abéet wa nojoch wa chichan	NOCHANGE
Le píibo' yaan u páana'al, yáaxe' yaan u páana'al,	Le píibo' yaan u páana'al, yáaxe' yaan u páana'al,	NOCHANGE
Tat le k'óol je'ex a k'áato', wa ma'e'e ka chukbesik le u juuch'ilo'	Tat le k'óol je'ex a k'áato', wa ma'e'e ka chukbesik le u juuch'ilo'	NOCHANGE
Le chen áak'ablajak bey, chen jo'op' u taal u chíinil k'iin bin beya' leeti' kenjo'op' u taal u súutul de	Le chen áak'ablajak bey, chen jo'op' u taal u chíinil k'iin bin beya' leeti' kenjo'op' u taal u súutul de	NOCHANGE
Ka bin bini, ka ook te'el naj bino',	Ka bin bini, ka ook te'el naj bino',	NOCHANGE
Ee... esten ku bin u béeytal bin u jaantiko'ob te'ej bej bin táan u bino'obo'	Ee... esten ku bin u béeytal bin u jaantiko'ob te'ej bej bin táan u bino'obo'	NOCHANGE
Pero yóok'sal u pool le máako'ob sen jaanta'ab beyo'	Pero yóok'sal u pool le máako'ob sen jaanta'ab beyo'	NOCHANGE
Uuu... bin  u...	Uuu... bin  u...	NOCHANGE
U kano'ob wa  u... ma' u p'atiko'ob	U kano'ob wa  u... ma' u p'atiko'ob	NOCHANGE
Le chen... la'a beetik tun bin beyo' le maayaso'ob úuchil ken...	Le chen... la'a beetik tun bin beyo' le maayaso'ob úuchil ken...	NOCHANGE
Le je'exe ku ya'ala'al le  mo'ola'ayo'o to'on maayas	Le je'exe ku ya'ala'al le  mo'ola'ayo'o to'on maayas	NOCHANGE
Yaan bin u cha'ako'ob bin le nuxi' chiichio' ka u yilo'ob wa je'el u béeytal u ka sutiko'ob de wínkil ka'atéen bine'	Yaan bin u cha'ako'ob bin le nuxi' chiichio' ka u yilo'ob wa je'el u béeytal u ka sutiko'ob de wínkil ka'atéen bine'	NOCHANGE
E je'elo' tu juunal kun bin u	E je'elo' tu juunal kun bin u	NOCHANGE
Chen ku pakta'al , mix máak tukultike' wa yaan u yáantik,	Chen ku pakta'al , mix máak tukultike' wa yaan u yáantik,	NOCHANGE
Ku esten u.. tu'upul...	Ku esten u.. tu'upul...	NOCHANGE
Tene' in wiliki' ma' tu beeli', ma' tu beeli' tumeen	Tene' in wiliki' ma' tu beeli', ma' tu beeli' tumeen	NOCHANGE
K'a'al in áabueelae' ka jo'op' u ya'alik tun bin ti' le... le... le máako'ob bin  este le... le	K'a'al in áabueelae' ka jo'op' u ya'alik tun bin ti' le... le... le máako'ob bin  este le... le	NOCHANGE
Je'el túun bin ku lúubul túun bin le jboob túun bina'	Je'el túun bin ku lúubul túun bin le jboob túun bina'	NOCHANGE
